td_id,spotsID,scenicSpots,time,day,people,cost
19227571,12711,云南,null,null,null,null
19201888,12711,云南,出发时间/2020-04-12,出行天数/1 天,人物/情侣/夫妻,人均费用/60RMB
18565243,12711,云南,出发时间/2019-12-16,出行天数/7 天,人物/家庭出游,人均费用/2500RMB
19234294,12711,云南,出发时间/2019-10-07,出行天数/7 天,人物/一个人,人均费用/3000RMB
19212961,12711,云南,出发时间/2019-03-16,出行天数/10 天,人物/ 和朋友,人均费用/12000RMB
18840781,12711,云南,出发时间/2018-08-12,出行天数/9 天,人物/其它,人均费用/7000RMB
19235461,12711,云南,出发时间/2018-09-07,出行天数/8 天,人物/情侣/夫妻,人均费用/7000RMB
18812227,12711,云南,出发时间/2019-09-28,出行天数/12 天,人物/ 和朋友,人均费用/6700RMB
18829165,12711,云南,出发时间/2019-05-21,出行天数/8 天,人物/情侣/夫妻,人均费用/5000RMB
19235338,12711,云南,出发时间/2016-03-12,出行天数/9 天,人物/ 和朋友,人均费用/5000RMB
19006357,12711,云南,出发时间/2019-08-12,出行天数/10 天,人物/家庭出游,null
19199740,12711,云南,出发时间/2019-06-10,出行天数/9 天,人物/情侣/夫妻,人均费用/5000RMB
19235047,12711,云南,出发时间/2018-10-30,出行天数/12 天,人物/ 和朋友,人均费用/5000RMB
19080970,12711,云南,出发时间/2019-09-30,出行天数/9 天,人物/ 和朋友,人均费用/4500RMB
18706681,12711,云南,出发时间/2019-12-26,出行天数/8 天,人物/家庭出游,人均费用/2900RMB
19234957,12711,云南,出发时间/2018-09-01,出行天数/7 天,人物/ 和朋友,人均费用/3200RMB
19189696,12711,云南,出发时间/2018-09-01,出行天数/7 天,人物/ 和朋友,人均费用/3200RMB
19200970,12711,云南,出发时间/2018-02-20,出行天数/6 天,人物/ 和朋友,人均费用/6000RMB
18672058,12711,云南,出发时间/2020-01-04,出行天数/15 天,人物/一个人,人均费用/7500RMB
19189921,12711,云南,出发时间/2018-09-07,出行天数/8 天,人物/情侣/夫妻,人均费用/7000RMB
19123444,12711,云南,出发时间/2019-09-29,出行天数/9 天,人物/家庭出游,null
19203463,12711,云南,null,null,null,null
19227508,12711,云南,null,null,null,null
18788278,12711,云南,出发时间/2019-03-21,出行天数/6 天,人物/其它,人均费用/2000RMB
18628276,12711,云南,出发时间/2019-08-05,出行天数/8 天,人物/家庭出游,null
18582301,12711,云南,出发时间/2019-03-15,出行天数/19 天,人物/ 和朋友,人均费用/4800RMB
5557466,12711,云南,出发时间/2016-06-09,出行天数/20 天,人物/一个人,人均费用/6000RMB
19025149,12711,云南,出发时间/2019-05-30,出行天数/11 天,人物/ 和朋友,人均费用/3500RMB
18549703,12711,云南,出发时间/2020-01-17,出行天数/7 天,人物/ 和朋友,人均费用/6000RMB
19234924,12711,云南,出发时间/2018-09-15,出行天数/10 天,人物/家庭出游,人均费用/5000RMB
18887170,12711,云南,null,null,null,null
19235191,12711,云南,出发时间/2019-09-28,出行天数/12 天,人物/ 和朋友,人均费用/6700RMB
19235011,12711,云南,出发时间/2019-09-28,出行天数/12 天,人物/ 和朋友,人均费用/6700RMB
18762340,12711,云南,出发时间/2019-10-29,出行天数/7 天,人物/情侣/夫妻,null
18517069,12711,云南,出发时间/2017-11-21,出行天数/9 天,人物/一个人,null
19235095,12711,云南,出发时间/2018-02-20,出行天数/6 天,人物/ 和朋友,人均费用/6000RMB
18569962,12711,云南,出发时间/2018-12-29,出行天数/10 天,人物/ 和朋友,人均费用/5000RMB
18998281,12711,云南,出发时间/2019-01-19,出行天数/15 天,人物/一个人,人均费用/3000RMB
18820966,12711,云南,出发时间/2019-09-09,出行天数/8 天,人物/ 和朋友,人均费用/4000RMB
18599131,12711,云南,出发时间/2020-01-16,出行天数/6 天,人物/ 和朋友,人均费用/3000RMB
18936301,12711,云南,出发时间/2019-12-06,出行天数/18 天,人物/情侣/夫妻,人均费用/6000RMB
18745531,12711,云南,出发时间/2020-02-07,出行天数/4 天,人物/ 和朋友,null
18970237,12711,云南,出发时间/2018-11-23,出行天数/16 天,人物/ 和朋友,人均费用/3000RMB
18757819,12711,云南,出发时间/2019-11-16,出行天数/7 天,人物/情侣/夫妻,人均费用/5000RMB
18837166,12711,云南,null,null,null,null
18889909,12711,云南,null,null,null,null
18621331,12711,云南,null,null,null,null
7107110,12711,云南,null,null,null,null
18887935,12711,云南,出发时间/2020-01-18,出行天数/8 天,人物/情侣/夫妻,人均费用/10000RMB
11842970,12711,云南,出发时间/2019-02-01,出行天数/5 天,人物/ 和朋友,人均费用/3000RMB
10896042,12711,云南,出发时间/2018-10-03,出行天数/7 天,人物/一个人,人均费用/5000RMB
17118436,12711,云南,出发时间/2019-06-28,出行天数/9 天,人物/家庭出游,人均费用/2000RMB
19188427,12711,云南,出发时间/2020-04-18,出行天数/3 天,人物/一个人,人均费用/2000RMB
19235374,12711,云南,出发时间/2020-03-28,出行天数/1 天,人物/家庭出游,人均费用/50RMB
19235425,12711,云南,出发时间/2020-03-28,出行天数/1 天,人物/家庭出游,人均费用/50RMB
18608434,12711,云南,出发时间/2019-03-04,出行天数/8 天,人物/ 和朋友,人均费用/8000RMB
19215472,12711,云南,出发时间/2018-07-20,出行天数/11 天,人物/ 和朋友,null
19236826,12711,云南,出发时间/2020-04-18,出行天数/3 天,人物/情侣/夫妻,人均费用/200RMB
19227595,12711,云南,null,null,null,null
19235248,12711,云南,出发时间/2018-02-20,出行天数/6 天,人物/ 和朋友,人均费用/6000RMB
19235494,12711,云南,出发时间/2018-10-30,出行天数/12 天,人物/ 和朋友,人均费用/5000RMB
18549910,12711,云南,出发时间/2020-01-19,出行天数/9 天,人物/家庭出游,人均费用/2300RMB
18574096,12711,云南,出发时间/2020-01-06,出行天数/10 天,人物/其它,人均费用/5000RMB
17303125,12711,云南,出发时间/2019-09-29,出行天数/9 天,人物/情侣/夫妻,人均费用/4000RMB
18386731,12711,云南,出发时间/2019-11-16,出行天数/9 天,人物/情侣/夫妻,null
18270712,12711,云南,出发时间/2019-01-01,出行天数/365 天,人物/ 和朋友,null
18586417,12711,云南,出发时间/2020-01-02,出行天数/6 天,人物/一个人,人均费用/1200RMB
19047313,12711,云南,出发时间/2020-03-21,出行天数/9 天,人物/一个人,人均费用/4000RMB
11742638,12711,云南,出发时间/2019-01-17,出行天数/10 天,人物/其它,人均费用/4000RMB
9133125,12711,云南,出发时间/2018-01-27,出行天数/16 天,人物/ 和朋友,人均费用/6000RMB
8907130,12711,云南,出发时间/2018-04-01,出行天数/7 天,人物/其它,人均费用/3750RMB
6143048,12711,云南,出发时间/2016-08-07,出行天数/19 天,人物/ 和朋友,人均费用/7000RMB
18829828,12711,云南,出发时间/2020-01-07,出行天数/7 天,人物/情侣/夫妻,人均费用/3500RMB
11715594,12711,云南,出发时间/2015-04-28,出行天数/27 天,人物/一个人,人均费用/11000RMB
18684391,12711,云南,出发时间/2019-04-15,出行天数/7 天,人物/情侣/夫妻,人均费用/5000RMB
8324506,12711,云南,出发时间/2017-12-29,出行天数/4 天,人物/一个人,人均费用/2500RMB
11750182,12711,云南,出发时间/2019-01-29,出行天数/10 天,人物/家庭出游,人均费用/4300RMB
16862044,12711,云南,出发时间/2019-07-18,出行天数/23 天,人物/家庭出游,null
16720723,12711,云南,出发时间/2016-03-12,出行天数/9 天,人物/ 和朋友,人均费用/5000RMB
18445030,12711,云南,出发时间/2019-02-02,出行天数/9 天,人物/情侣/夫妻,人均费用/5000RMB
3271173,12711,云南,出发时间/2014-12-26,出行天数/7 天,人物/ 和朋友,人均费用/3500RMB
18683944,12711,云南,null,null,null,null
6329402,12711,云南,出发时间/2016-02-08,出行天数/10 天,人物/ 和朋友,null
12446178,12711,云南,出发时间/2019-01-13,出行天数/9 天,人物/家庭出游,null
10834542,12711,云南,出发时间/2018-05-13,出行天数/7 天,人物/一个人,人均费用/2000RMB
3351552,12711,云南,出发时间/2013-09-04,出行天数/8 天,人物/情侣/夫妻,人均费用/4500RMB
18557479,12711,云南,出发时间/2020-01-14,出行天数/7 天,人物/其它,人均费用/3200RMB
13386379,12711,云南,出发时间/2017-07-05,出行天数/16 天,人物/一个人,人均费用/7860RMB
17919700,12711,云南,出发时间/2019-11-10,出行天数/8 天,人物/带孩子,人均费用/5000RMB
5633651,12711,云南,出发时间/2014-07-14,出行天数/8 天,人物/其它,null
7724993,12711,云南,出发时间/2017-06-20,出行天数/26 天,人物/一个人,人均费用/8000RMB
16922041,12711,云南,出发时间/2018-05-01,出行天数/8 天,人物/情侣/夫妻,人均费用/5000RMB
18561838,12711,云南,出发时间/2019-12-13,出行天数/15 天,人物/一个人,人均费用/13000RMB
6815741,12711,云南,出发时间/2017-03-30,出行天数/15 天,人物/情侣/夫妻,人均费用/11500RMB
14388955,12711,云南,出发时间/2019-06-18,出行天数/11 天,人物/ 和朋友,人均费用/6000RMB
6581852,12711,云南,出发时间/2016-08-04,出行天数/10 天,人物/ 和朋友,null
17321893,12711,云南,出发时间/2019-08-14,出行天数/6 天,人物/家庭出游,人均费用/2300RMB
18596344,12711,云南,出发时间/2020-01-03,出行天数/10 天,人物/带孩子,人均费用/3000RMB
17450092,12711,云南,出发时间/2019-04-04,出行天数/3 天,人物/一个人,人均费用/3000RMB
6531701,12711,云南,出发时间/2016-11-20,出行天数/7 天,人物/ 和朋友,人均费用/3500RMB
15780648,12711,云南,出发时间/2019-06-01,出行天数/9 天,人物/ 和朋友,人均费用/8000RMB
11504358,12711,云南,出发时间/2018-09-08,出行天数/8 天,人物/家庭出游,人均费用/2500RMB
12718894,12711,云南,出发时间/2019-04-08,出行天数/6 天,人物/ 和朋友,人均费用/3500RMB
7357829,12711,云南,出发时间/2017-07-05,出行天数/5 天,人物/家庭出游,人均费用/2500RMB
5533090,12711,云南,出发时间/2016-04-29,出行天数/10 天,人物/ 和朋友,人均费用/15000RMB
11455242,12711,云南,出发时间/2017-05-10,出行天数/14 天,人物/ 和朋友,人均费用/5000RMB
9302761,12711,云南,出发时间/2018-04-30,出行天数/7 天,人物/和同学,人均费用/4000RMB
16789177,12711,云南,出发时间/2019-08-15,出行天数/30 天,人物/一个人,null
10172722,12711,云南,出发时间/2018-07-14,出行天数/15 天,人物/ 和朋友,人均费用/6000RMB
18957766,12711,云南,null,null,null,null
13703965,12711,云南,出发时间/2019-05-30,出行天数/9 天,人物/情侣/夫妻,人均费用/5000RMB
18896230,12711,云南,null,null,null,null
18869734,12711,云南,出发时间/2020-03-16,出行天数/1 天,人物/家庭出游,人均费用/100RMB
10403590,12711,云南,出发时间/2018-04-29,出行天数/8 天,人物/ 和朋友,人均费用/4000RMB
3541283,12711,云南,null,null,null,null
17444710,12711,云南,出发时间/2019-10-03,出行天数/2 天,人物/ 和朋友,null
18608932,12711,云南,出发时间/2019-12-24,出行天数/8 天,人物/ 和朋友,人均费用/3000RMB
16938085,12711,云南,出发时间/2019-08-04,出行天数/10 天,人物/家庭出游,人均费用/2500RMB
6669911,12711,云南,null,null,null,null
12756966,12711,云南,出发时间/2019-05-13,出行天数/11 天,人物/ 和朋友,null
13619683,12711,云南,出发时间/2019-06-09,出行天数/6 天,人物/家庭出游,人均费用/8000RMB
12785382,12711,云南,null,null,null,null
18853606,12711,云南,出发时间/2019-02-21,出行天数/16 天,人物/ 和朋友,null
7214210,12711,云南,出发时间/2017-03-06,出行天数/8 天,人物/一个人,人均费用/3000RMB
18842041,12711,云南,null,null,null,null
13698706,12711,云南,出发时间/2018-12-31,出行天数/10 天,人物/ 和朋友,人均费用/5500RMB
3298817,12711,云南,出发时间/2014-10-12,出行天数/11 天,人物/ 和朋友,人均费用/5000RMB
18622987,12711,云南,出发时间/2017-12-29,出行天数/9 天,人物/家庭出游,null
8915150,12711,云南,出发时间/2018-02-15,出行天数/9 天,人物/家庭出游,人均费用/3000RMB
18643771,12711,云南,出发时间/2018-02-21,出行天数/7 天,人物/家庭出游,人均费用/5000RMB
16843690,12711,云南,出发时间/2018-05-09,出行天数/8 天,人物/家庭出游,人均费用/4000RMB
18659560,12711,云南,出发时间/2019-08-26,出行天数/10 天,人物/家庭出游,null
17055616,12711,云南,出发时间/2019-09-08,出行天数/8 天,人物/ 和朋友,人均费用/5000RMB
16817596,12711,云南,出发时间/2018-10-27,出行天数/8 天,人物/ 和朋友,人均费用/5000RMB
3476938,12711,云南,出发时间/2016-07-15,出行天数/20 天,人物/带孩子,人均费用/8000RMB
18905728,12711,云南,null,null,null,null
6664397,12711,云南,出发时间/2017-01-23,出行天数/7 天,人物/ 和朋友,人均费用/4000RMB
8990181,12711,云南,出发时间/2018-03-17,出行天数/8 天,人物/家庭出游,人均费用/4600RMB
17522746,12711,云南,出发时间/2019-10-07,出行天数/7 天,人物/一个人,人均费用/3000RMB
6884306,12711,云南,出发时间/2017-03-24,出行天数/11 天,人物/ 和朋友,人均费用/5000RMB
3350258,12711,云南,null,null,null,null
18538030,12711,云南,出发时间/2019-12-15,出行天数/8 天,人物/其它,人均费用/6000RMB
7292186,12711,云南,null,null,null,null
16872301,12711,云南,出发时间/2019-07-26,出行天数/21 天,人物/情侣/夫妻,人均费用/15000RMB
8541026,12711,云南,出发时间/2017-01-31,出行天数/7 天,人物/情侣/夫妻,人均费用/10000RMB
11187962,12711,云南,出发时间/2018-10-21,出行天数/6 天,人物/家庭出游,人均费用/3200RMB
10411458,12711,云南,出发时间/2018-07-07,出行天数/5 天,人物/家庭出游,人均费用/3500RMB
18743581,12711,云南,出发时间/2018-03-03,出行天数/11 天,人物/家庭出游,人均费用/8350RMB
16225491,12711,云南,出发时间/2019-07-16,出行天数/6 天,人物/ 和朋友,人均费用/6000RMB
18545092,12711,云南,出发时间/2019-11-24,出行天数/1 天,人物/家庭出游,人均费用/50RMB
7319786,12711,云南,出发时间/2017-07-15,出行天数/11 天,人物/家庭出游,人均费用/7000RMB
18207469,12711,云南,出发时间/2019-12-07,出行天数/10 天,人物/情侣/夫妻,人均费用/4000RMB
8325566,12711,云南,null,null,人物/家庭出游,人均费用/2000RMB
6549173,12711,云南,出发时间/2016-12-23,出行天数/12 天,人物/ 和朋友,人均费用/4000RMB
19014871,12711,云南,出发时间/2018-10-13,出行天数/7 天,人物/ 和朋友,人均费用/4600RMB
7743347,12711,云南,出发时间/2016-12-20,出行天数/5 天,人物/ 和朋友,人均费用/3500RMB
17831047,12711,云南,null,null,null,null
11796950,12711,云南,出发时间/2019-01-31,出行天数/8 天,人物/家庭出游,null
5312781,12711,云南,null,null,null,null
18077290,12711,云南,出发时间/2013-05-19,出行天数/9 天,人物/ 和朋友,null
11900386,12711,云南,出发时间/2019-02-07,出行天数/8 天,人物/ 和朋友,人均费用/2700RMB
16836532,12711,云南,出发时间/2019-08-09,出行天数/9 天,人物/情侣/夫妻,人均费用/8000RMB
5478724,12711,云南,出发时间/2016-04-03,出行天数/14 天,人物/情侣/夫妻,人均费用/6000RMB
11237918,12711,云南,出发时间/2018-04-01,出行天数/6 天,人物/一个人,人均费用/2000RMB
18759280,12711,云南,出发时间/2020-01-19,出行天数/8 天,人物/带孩子,人均费用/2500RMB
10367226,12711,云南,null,null,人物/一个人,null
11926218,12711,云南,出发时间/2015-05-01,出行天数/27 天,人物/一个人,人均费用/11000RMB
8322782,12711,云南,出发时间/2016-07-14,出行天数/17 天,人物/ 和朋友,人均费用/5000RMB
18602131,12711,云南,出发时间/2019-11-13,出行天数/17 天,人物/其它,人均费用/3300RMB
11316850,12711,云南,出发时间/2015-04-21,出行天数/27 天,人物/一个人,人均费用/11000RMB
18207106,12711,云南,出发时间/2019-12-20,出行天数/4 天,人物/ 和朋友,人均费用/2000RMB
18708601,12711,云南,出发时间/2019-09-30,出行天数/8 天,人物/情侣/夫妻,人均费用/4000RMB
6492965,12711,云南,出发时间/2016-12-06,出行天数/6 天,人物/ 和朋友,null
18554488,12711,云南,出发时间/2020-01-23,出行天数/5 天,人物/家庭出游,null
11415266,12711,云南,出发时间/2018-07-08,出行天数/13 天,人物/家庭出游,人均费用/5000RMB
19098787,12711,云南,出发时间/2019-12-09,出行天数/8 天,人物/家庭出游,人均费用/4000RMB
18653941,12711,云南,出发时间/2019-09-17,出行天数/5 天,人物/家庭出游,人均费用/1500RMB
12469778,12711,云南,出发时间/2019-04-13,出行天数/8 天,人物/ 和朋友,人均费用/5000RMB
7577456,12711,云南,出发时间/2016-12-29,出行天数/5 天,人物/ 和朋友,人均费用/5000RMB
11307330,12711,云南,出发时间/2017-04-02,出行天数/5 天,人物/情侣/夫妻,人均费用/5000RMB
18162850,12711,云南,出发时间/2019-10-14,出行天数/10 天,人物/ 和朋友,null
17838733,12711,云南,出发时间/2019-11-07,出行天数/15 天,人物/家庭出游,人均费用/3200RMB
18634243,12711,云南,出发时间/2019-04-06,出行天数/9 天,人物/一个人,人均费用/5000RMB
9236341,12711,云南,出发时间/2018-05-03,出行天数/5 天,人物/ 和朋友,人均费用/2600RMB
12023990,12711,云南,出发时间/2018-06-14,出行天数/10 天,人物/家庭出游,人均费用/5800RMB
18143671,12711,云南,出发时间/2019-10-19,出行天数/1 天,人物/情侣/夫妻,人均费用/200RMB
18773806,12711,云南,出发时间/2020-12-12,出行天数/1 天,人物/家庭出游,人均费用/300RMB
11750722,12711,云南,出发时间/2018-11-10,出行天数/7 天,人物/家庭出游,人均费用/4000RMB
17647225,12711,云南,出发时间/2019-10-17,出行天数/9 天,人物/情侣/夫妻,人均费用/3500RMB
8808294,12711,云南,出发时间/2018-03-15,出行天数/9 天,人物/情侣/夫妻,人均费用/5500RMB
17881768,12711,云南,出发时间/2019-10-01,出行天数/7 天,人物/ 和朋友,人均费用/7000RMB
6653516,12711,云南,出发时间/2016-11-11,出行天数/10 天,人物/ 和朋友,人均费用/10000RMB
6159698,12711,云南,null,null,null,null
3345951,12711,云南,null,null,null,null
18719575,12711,云南,出发时间/2019-11-24,出行天数/12 天,人物/情侣/夫妻,null
9418145,12711,云南,出发时间/2016-06-19,出行天数/30 天,人物/ 和朋友,null
18539068,12711,云南,出发时间/2019-02-09,出行天数/12 天,人物/ 和朋友,人均费用/9000RMB
18581266,12711,云南,出发时间/2020-01-15,出行天数/8 天,人物/情侣/夫妻,人均费用/3000RMB
5543788,12711,云南,出发时间/2016-06-12,出行天数/11 天,人物/一个人,人均费用/7000RMB
18935860,12711,云南,null,null,null,null
18634495,12711,云南,出发时间/2020-01-17,出行天数/6 天,人物/ 和朋友,人均费用/2500RMB
5486830,12711,云南,出发时间/2016-03-04,出行天数/18 天,人物/情侣/夫妻,null
6363419,12711,云南,出发时间/2016-09-19,出行天数/13 天,人物/带孩子,null
18654553,12711,云南,null,null,人物/情侣/夫妻,null
9881082,12711,云南,出发时间/2018-07-05,出行天数/8 天,人物/其它,人均费用/5000RMB
17849926,12711,云南,出发时间/2019-02-08,出行天数/14 天,人物/情侣/夫妻,人均费用/5100RMB
10100818,12711,云南,出发时间/2018-07-24,出行天数/14 天,人物/一个人,人均费用/5500RMB
12147002,12711,云南,出发时间/2019-03-07,出行天数/5 天,人物/ 和朋友,人均费用/3500RMB
11897314,12711,云南,出发时间/2018-12-30,出行天数/8 天,人物/家庭出游,人均费用/5500RMB
11265046,12711,云南,出发时间/2015-04-20,出行天数/27 天,人物/一个人,人均费用/11000RMB
18758302,12711,云南,出发时间/2019-10-12,出行天数/7 天,人物/一个人,人均费用/1186RMB
18720220,12711,云南,出发时间/2019-03-23,出行天数/8 天,人物/家庭出游,人均费用/4000RMB
12000746,12711,云南,出发时间/2019-02-04,出行天数/14 天,人物/家庭出游,人均费用/5000RMB
18683611,12711,云南,出发时间/2019-10-16,出行天数/5 天,人物/ 和朋友,人均费用/2800RMB
5453305,12711,云南,出发时间/2016-02-06,出行天数/11 天,人物/ 和朋友,人均费用/1930RMB
17005579,12711,云南,出发时间/2019-09-07,出行天数/9 天,人物/情侣/夫妻,人均费用/16000RMB
3540573,12711,云南,null,null,null,null
5363245,12711,云南,出发时间/2015-02-11,出行天数/8 天,人物/一个人,人均费用/4000RMB
3306955,12711,云南,出发时间/2015-02-14,出行天数/12 天,人物/情侣/夫妻,null
3298319,12711,云南,null,null,人物/ 和朋友,人均费用/3000RMB
18515977,12711,云南,出发时间/2020-01-12,出行天数/15 天,人物/家庭出游,人均费用/3500RMB
18758005,12711,云南,出发时间/2017-11-05,出行天数/16 天,人物/ 和朋友,人均费用/7000RMB
9599677,12711,云南,出发时间/2018-01-25,出行天数/33 天,人物/ 和朋友,人均费用/8000RMB
7414988,12711,云南,出发时间/2017-07-25,出行天数/11 天,人物/ 和朋友,人均费用/8757RMB
18915127,12711,云南,出发时间/2019-04-15,出行天数/10 天,人物/一个人,人均费用/5000RMB
18891067,12711,云南,null,null,null,null
12175458,12711,云南,出发时间/2019-02-21,出行天数/18 天,人物/ 和朋友,人均费用/6500RMB
18654433,12711,云南,出发时间/2019-05-09,出行天数/8 天,人物/ 和朋友,人均费用/5000RMB
9191865,12711,云南,出发时间/2016-10-31,出行天数/5 天,人物/ 和朋友,null
11912326,12711,云南,出发时间/2018-11-16,出行天数/6 天,人物/ 和朋友,人均费用/5000RMB
11333874,12711,云南,出发时间/2018-11-10,出行天数/13 天,人物/和同学,人均费用/6000RMB
13915539,12711,云南,出发时间/2019-06-14,出行天数/2 天,人物/家庭出游,人均费用/1150RMB
9014433,12711,云南,出发时间/2018-03-12,出行天数/5 天,人物/ 和朋友,人均费用/2800RMB
16533807,12711,云南,出发时间/2019-08-02,出行天数/8 天,人物/和同学,null
8072013,12711,云南,出发时间/2017-12-08,出行天数/6 天,人物/ 和朋友,人均费用/2234RMB
5720300,12711,云南,null,null,null,null
17844748,12711,云南,出发时间/2019-10-29,出行天数/12 天,人物/家庭出游,人均费用/3500RMB
16009092,12711,云南,null,null,null,null
18149425,12711,云南,出发时间/2019-07-11,出行天数/10 天,人物/情侣/夫妻,人均费用/4000RMB
6776600,12711,云南,出发时间/2016-05-27,出行天数/9 天,人物/ 和朋友,人均费用/5000RMB
18109792,12711,云南,出发时间/2019-12-05,出行天数/7 天,人物/ 和朋友,null
7047971,12711,云南,出发时间/2017-05-18,出行天数/6 天,人物/一个人,人均费用/2500RMB
12065286,12711,云南,出发时间/2019-02-16,出行天数/8 天,人物/情侣/夫妻,人均费用/3650RMB
5592419,12711,云南,出发时间/2015-10-07,出行天数/17 天,人物/家庭出游,人均费用/5000RMB
6798065,12711,云南,出发时间/2017-02-16,出行天数/8 天,人物/家庭出游,人均费用/2150RMB
17340178,12711,云南,null,null,null,null
8787110,12711,云南,出发时间/2018-01-13,出行天数/7 天,人物/情侣/夫妻,人均费用/3900RMB
18794236,12711,云南,null,null,null,null
11617506,12711,云南,出发时间/2018-12-30,出行天数/8 天,null,人均费用/4700RMB
10041830,12711,云南,出发时间/2018-07-14,出行天数/8 天,null,null
18950272,12711,云南,出发时间/2020-03-25,出行天数/1 天,人物/其它,null
18694063,12711,云南,出发时间/2019-12-22,出行天数/11 天,人物/ 和朋友,人均费用/3500RMB
11518994,12711,云南,出发时间/2018-10-26,出行天数/7 天,人物/情侣/夫妻,null
18494029,12711,云南,出发时间/2020-01-11,出行天数/8 天,人物/ 和朋友,null
18797251,12711,云南,出发时间/2017-06-26,出行天数/7 天,人物/情侣/夫妻,人均费用/3000RMB
7450001,12711,云南,出发时间/2016-09-20,出行天数/6 天,人物/ 和朋友,人均费用/3500RMB
11216442,12711,云南,出发时间/2018-08-15,出行天数/14 天,人物/其它,null
18609046,12711,云南,出发时间/2020-01-01,出行天数/12 天,人物/情侣/夫妻,人均费用/10000RMB
6275789,12711,云南,出发时间/2016-09-30,出行天数/8 天,人物/ 和朋友,人均费用/4565RMB
12173610,12711,云南,出发时间/2019-03-07,出行天数/12 天,人物/家庭出游,人均费用/3900RMB
6583121,12711,云南,出发时间/2017-01-05,出行天数/11 天,人物/家庭出游,人均费用/3000RMB
18865594,12711,云南,null,null,null,null
17252152,12711,云南,出发时间/2019-10-01,出行天数/2 天,人物/带孩子,人均费用/300RMB
19067023,12711,云南,出发时间/2019-04-12,出行天数/1 天,人物/一个人,人均费用/2200RMB
7496366,12711,云南,出发时间/2013-07-20,出行天数/9 天,人物/家庭出游,人均费用/4000RMB
8580946,12711,云南,出发时间/2018-02-16,出行天数/9 天,人物/家庭出游,人均费用/2500RMB
11735114,12711,云南,出发时间/2019-01-18,出行天数/10 天,人物/一个人,人均费用/3000RMB
11278054,12711,云南,出发时间/2018-07-13,出行天数/10 天,人物/家庭出游,人均费用/4500RMB
16870333,12711,云南,出发时间/2019-08-10,出行天数/9 天,人物/家庭出游,人均费用/3500RMB
8720806,12711,云南,出发时间/2018-03-06,出行天数/7 天,人物/一个人,人均费用/3000RMB
5442867,12711,云南,出发时间/2015-05-28,出行天数/12 天,人物/一个人,人均费用/2500RMB
18180016,12711,云南,null,null,null,null
5344029,12711,云南,出发时间/2015-05-22,出行天数/10 天,人物/ 和朋友,人均费用/4000RMB
3330511,12711,云南,出发时间/2015-02-26,出行天数/32 天,人物/其它,人均费用/13000RMB
18967729,12711,云南,null,null,null,null
18786625,12711,云南,null,null,null,null
17647321,12711,云南,出发时间/2019-10-10,出行天数/10 天,人物/ 和朋友,人均费用/4000RMB
7882432,12711,云南,出发时间/2017-09-30,出行天数/7 天,人物/家庭出游,人均费用/5000RMB
15690084,12711,云南,出发时间/2019-03-12,出行天数/8 天,人物/ 和朋友,人均费用/4500RMB
7987533,12711,云南,出发时间/2016-03-04,出行天数/13 天,人物/情侣/夫妻,人均费用/5100RMB
16592004,12711,云南,出发时间/2019-02-04,出行天数/8 天,人物/ 和朋友,人均费用/6000RMB
12104090,12711,云南,出发时间/2019-02-13,出行天数/10 天,人物/家庭出游,人均费用/5000RMB
17629483,12711,云南,出发时间/2019-07-02,出行天数/16 天,人物/ 和朋友,null
8056875,12711,云南,出发时间/2017-11-13,出行天数/12 天,人物/ 和朋友,null
7773340,12711,云南,出发时间/2017-10-01,出行天数/7 天,人物/家庭出游,null
18560656,12711,云南,出发时间/2020-01-17,出行天数/7 天,人物/情侣/夫妻,人均费用/3000RMB
7388891,12711,云南,出发时间/2017-03-27,出行天数/7 天,人物/情侣/夫妻,人均费用/5000RMB
10819494,12711,云南,出发时间/2018-10-01,出行天数/7 天,人物/家庭出游,人均费用/2000RMB
6629582,12711,云南,出发时间/2017-01-29,出行天数/4 天,人物/家庭出游,人均费用/800RMB
11533526,12711,云南,出发时间/2018-12-14,出行天数/4 天,人物/情侣/夫妻,人均费用/1500RMB
8532566,12711,云南,出发时间/2017-05-17,出行天数/7 天,人物/和同学,人均费用/3500RMB
12028118,12711,云南,出发时间/2018-05-01,出行天数/6 天,人物/情侣/夫妻,人均费用/7600RMB
5486835,12711,云南,出发时间/2016-03-04,出行天数/18 天,人物/情侣/夫妻,null
18905251,12711,云南,null,null,null,null
17284276,12711,云南,出发时间/2019-09-30,出行天数/5 天,人物/其它,人均费用/4500RMB
10827782,12711,云南,出发时间/2018-08-25,出行天数/8 天,人物/ 和朋友,人均费用/5000RMB
8172062,12711,云南,出发时间/2017-10-05,出行天数/8 天,人物/ 和朋友,null
18544990,12711,云南,null,null,人物/ 和朋友,人均费用/100RMB
17316925,12711,云南,出发时间/2019-09-26,出行天数/10 天,人物/情侣/夫妻,人均费用/5000RMB
8782514,12711,云南,出发时间/2018-03-21,出行天数/7 天,人物/家庭出游,人均费用/3000RMB
8625642,12711,云南,出发时间/2016-03-15,出行天数/8 天,人物/家庭出游,人均费用/6000RMB
8143774,12711,云南,出发时间/2014-02-14,出行天数/4 天,人物/一个人,人均费用/700RMB
5411056,12711,云南,出发时间/2016-02-12,出行天数/10 天,人物/ 和朋友,人均费用/4000RMB
6889157,12711,云南,出发时间/2017-03-15,出行天数/7 天,人物/ 和朋友,人均费用/2000RMB
6602777,12711,云南,null,null,null,null
